probe_id,dataset,implementation_dataset_id,role,fold,arm,latent_constraints,node_id,true_label,gold_cosine,centered_cosine,prediction_margin,rank,mrr,recall_at_1,recall_at_5,match_acc,exact,judge_acc,judge_status,decoder_alpha,decoded_words
kims,kims,kims,heldout,1,raw_correlation,True,Q20,I make judgments about whether my thoughts are good or bad.,0.955435931484002,0.2509410288137767,-0.004174698781282071,5,0.2,0,1,1,0,,pending,0.0005221664259340565,"[""overthinking"", ""experiencing emotion"", ""feeling inferior"", ""justify oneself"", ""self criticism"", ""feel discouraged""]"
kims,kims,kims,heldout,1,raw_correlation,True,Q28,I tell myself that I shouldn't be thinking the way I'm thinking.,0.9587262431439523,0.48802929884017837,8.542502421327036e-05,1,1.0,1,1,1,1,,pending,0.0005221664259340565,"[""overthinking"", ""feel discouraged"", ""procrastinations"", ""feeling inferior"", ""justify oneself"", ""thinking too much""]"
kims,kims,kims,heldout,1,raw_correlation,True,Q32,I think some of my emotions are bad or inappropriate and I shouldn't feel them.,0.9540360646134581,0.3358475240438222,-0.0059159843086366015,5,0.2,0,1,1,0,,pending,0.0005221664259340565,"[""overthinking"", ""procrastinations"", ""feel discouraged"", ""feeling inferior"", ""experiencing emotion"", ""self criticism""]"
kims,kims,kims,heldout,1,uniform,True,Q1,"I notice changes in my body, such as whether my breathing slows down or speeds up.",0.9342562035448265,-0.09464141969794959,-0.02342042824872126,27,0.037037037037037035,0,0,0,0,,pending,0.0005221664259340565,"[""experiencing emotion"", ""overthinking"", ""personally"", ""procrastinations"", ""concern oneself with"", ""thoughts""]"
kims,kims,kims,heldout,1,uniform,True,Q7,"When I'm doing something, I'm only focused on what I'm doing, nothing else.",0.9401173445876232,-0.4503211359321362,-0.017559287205937024,18,0.05555555555555555,0,0,0,0,,pending,0.0005221664259340565,"[""experiencing emotion"", ""overthinking"", ""personally"", ""procrastinations"", ""concern oneself with"", ""thoughts""]"
kims,kims,kims,heldout,1,uniform,True,Q19,"When I do things, I get totally wrapped up in them and don't think about anything else.",0.9403711733777192,-0.37281377609582267,-0.017305458415841524,17,0.058823529411764705,0,0,1,0,,pending,0.0005221664259340565,"[""experiencing emotion"", ""overthinking"", ""personally"", ""procrastinations"", ""concern oneself with"", ""thoughts""]"
kims,kims,kims,heldout,1,uniform,True,Q38,"I get completely absorbed in what I'm doing, so that all my attention is focused on it.",0.9330597233634732,-0.33762705220597333,-0.02461690843007247,28,0.03571428571428571,0,0,0,0,,pending,0.0005221664259340565,"[""experiencing emotion"", ""overthinking"", ""personally"", ""procrastinations"", ""concern oneself with"", ""thoughts""]"
kims,kims,kims,heldout,1,uniform,True,Q16,I believe some of my thoughts are abnormal or bad and I shouldn't think that way.,0.9434847271279541,-0.5008064307230975,-0.014191904665613153,10,0.1,0,0,0,0,,pending,0.0005221664259340565,"[""experiencing emotion"", ""overthinking"", ""personally"", ""procrastinations"", ""concern oneself with"", ""thoughts""]"
kims,kims,kims,heldout,1,uniform,True,Q20,I make judgments about whether my thoughts are good or bad.,0.949667182057919,-0.29695576392667045,-0.008009449735660978,3,0.3333333333333333,0,1,0,0,,pending,0.0005221664259340565,"[""experiencing emotion"", ""overthinking"", ""personally"", ""procrastinations"", ""concern oneself with"", ""thoughts""]"
kims,kims,kims,heldout,1,uniform,True,Q28,I tell myself that I shouldn't be thinking the way I'm thinking.,0.9414315887469235,-0.4450010759310843,-0.01624504304663943,16,0.0625,0,0,0,0,,pending,0.0005221664259340565,"[""experiencing emotion"", ""overthinking"", ""personally"", ""procrastinations"", ""concern oneself with"", ""thoughts""]"
kims,kims,kims,heldout,1,uniform,True,Q32,I think some of my emotions are bad or inappropriate and I shouldn't feel them.,0.9442305347550478,-0.34200223898714754,-0.013446097038520843,8,0.125,0,0,1,0,,pending,0.0005221664259340565,"[""experiencing emotion"", ""overthinking"", ""personally"", ""procrastinations"", ""concern oneself with"", ""thoughts""]"
kims,kims,kims,heldout,2,core,True,Q17,"I notice how foods and drinks affect my thoughts, bodily sensations, and emotions.",0.9473597275180424,0.2557720361513592,-0.011804209953011457,6,0.16666666666666666,0,0,1,0,,pending,0.0005968083107095696,"[""experiencing emotion"", ""being aware"", ""sense of movement"", ""noticing"", ""mindfulness"", ""paying attention to""]"
kims,kims,kims,heldout,2,core,True,Q2,I'm good at finding the words to describe my feelings.,0.9549000444897666,0.5588403112518122,-0.0037045223817792072,3,0.3333333333333333,0,1,1,0,,pending,0.0005968083107095696,"[""put into words"", ""expressing feelings"", ""explain oneself"", ""good words"", ""comprehending"", ""experiencing emotion""]"
kims,kims,kims,heldout,2,core,True,Q6,"I can easily put my beliefs, opinions, and expectations into words.",0.9248127884954482,0.3598535766870339,-0.03232501289612655,4,0.25,0,1,1,0,,pending,0.0005968083107095696,"[""put into words"", ""explain oneself"", ""expressing feelings"", ""good words"", ""comprehending"", ""comprehendingly""]"
kims,kims,kims,heldout,2,core,True,Q18,I have trouble thinking of the right words to express how I feel about things.,0.9437527132725377,0.29900154482490726,-0.003553493690880205,2,0.5,0,1,1,0,,pending,0.0005968083107095696,"[""confusedness"", ""expressing feelings"", ""explain oneself"", ""feeling nervous"", ""internal monologue"", ""uncomprehensive""]"
kims,kims,kims,heldout,2,core,True,Q34,My natural tendency is to put my experiences into words.,0.9213395431326498,0.28474872830680487,-0.03735365375682076,6,0.16666666666666666,0,0,1,0,,pending,0.0005968083107095696,"[""put into words"", ""expressing feelings"", ""explain oneself"", ""good words"", ""comprehendingly"", ""comprehending""]"
kims,kims,kims,heldout,2,core,True,Q3,"When I do things, my mind wanders off and I'm easily distracted.",0.9277954499018539,0.2838985258422675,-0.023342439604079557,5,0.2,0,1,1,0,,pending,0.0005968083107095696,"[""procrastinates"", ""grouping things mentally"", ""multitasking"", ""overthinking"", ""procrastinating"", ""daydreaming""]"
kims,kims,kims,heldout,2,core,True,Q23,"I don't pay attention to what I'm doing because I'm daydreaming, worrying, or otherwise distracted.",0.9261003898824011,0.28122404110595567,-0.02411815181282484,6,0.16666666666666666,0,0,1,0,,pending,0.0005968083107095696,"[""procrastinates"", ""multitasking"", ""procrastinating"", ""grouping things mentally"", ""overthinking"", ""daydreaming""]"
kims,kims,kims,heldout,2,core,True,Q21,"I pay attention to sensations, such as the wind in my hair or sun on my face",0.9438245638958832,0.2842687717644929,-0.016086503779021544,8,0.125,0,0,1,0,,pending,0.0005968083107095696,"[""being aware"", ""sense of movement"", ""experiencing emotion"", ""noticing"", ""mindfulness"", ""paying attention to""]"
kims,kims,kims,heldout,2,raw_correlation,True,Q17,"I notice how foods and drinks affect my thoughts, bodily sensations, and emotions.",0.949610924258731,0.22637551157135619,-0.012846252463998176,4,0.25,0,1,1,0,,pending,0.0005968083107095696,"[""experiencing emotion"", ""being aware"", ""personally"", ""perceptivity"", ""consciously"", ""contemplatively""]"
kims,kims,kims,heldout,2,raw_correlation,True,Q2,I'm good at finding the words to describe my feelings.,0.9535295113648492,0.30539992429445095,-0.009746719483640032,2,0.5,0,1,1,0,,pending,0.0005968083107095696,"[""experiencing emotion"", ""being aware"", ""personally"", ""contemplatively"", ""mood thought"", ""thoughts""]"
kims,kims,kims,heldout,2,raw_correlation,True,Q6,"I can easily put my beliefs, opinions, and expectations into words.",0.9359643175535248,0.17645184324070098,-0.023808756826217303,17,0.058823529411764705,0,0,1,0,,pending,0.0005968083107095696,"[""experiencing emotion"", ""being aware"", ""overthinking"", ""personally"", ""contemplatively"", ""consciously""]"
kims,kims,kims,heldout,2,raw_correlation,True,Q18,I have trouble thinking of the right words to express how I feel about things.,0.957475815879296,0.4218937202302173,-0.004559863727214619,5,0.2,0,1,1,0,,pending,0.0005968083107095696,"[""overthinking"", ""thinking too much"", ""experiencing emotion"", ""disturbed thought process"", ""feeling inferior"", ""explain oneself""]"
kims,kims,kims,heldout,2,raw_correlation,True,Q34,My natural tendency is to put my experiences into words.,0.9369566067896975,0.13916357559995912,-0.02518078515370592,16,0.0625,0,0,1,0,,pending,0.0005968083107095696,"[""experiencing emotion"", ""being aware"", ""personally"", ""overthinking"", ""mood thought"", ""contemplatively""]"
kims,kims,kims,heldout,2,raw_correlation,True,Q3,"When I do things, my mind wanders off and I'm easily distracted.",0.94335993809138,0.17034042480043754,-0.020524908446017953,9,0.1111111111111111,0,0,0,0,,pending,0.0005968083107095696,"[""overthinking"", ""procrastinations"", ""grouping things mentally"", ""disturbed thought process"", ""thinking too much"", ""justify oneself""]"
kims,kims,kims,heldout,2,raw_correlation,True,Q23,"I don't pay attention to what I'm doing because I'm daydreaming, worrying, or otherwise distracted.",0.9382404562778278,0.11147976751291072,-0.026657097437343458,13,0.07692307692307693,0,0,0,0,,pending,0.0005968083107095696,"[""overthinking"", ""procrastinations"", ""disturbed thought process"", ""thinking too much"", ""grouping things mentally"", ""feeling inferior""]"
kims,kims,kims,heldout,2,raw_correlation,True,Q21,"I pay attention to sensations, such as the wind in my hair or sun on my face",0.9443180227717648,0.36039039758055136,-0.014338859272737148,6,0.16666666666666666,0,0,1,0,,pending,0.0005968083107095696,"[""experiencing emotion"", ""being aware"", ""paying attention to"", ""perceptivity"", ""senses"", ""personally""]"
kims,kims,kims,heldout,2,uniform,True,Q17,"I notice how foods and drinks affect my thoughts, bodily sensations, and emotions.",0.9451791429843894,-0.18785686459789552,-0.012235527699786863,9,0.1111111111111111,0,0,1,0,,pending,0.0005968083107095696,"[""overthinking"", ""experiencing emotion"", ""personally"", ""concern oneself with"", ""grouping things mentally"", ""thoughts""]"
kims,kims,kims,heldout,2,uniform,True,Q2,I'm good at finding the words to describe my feelings.,0.9436081861450025,-0.48390691989147483,-0.01380648453917066,14,0.07142857142857142,0,0,0,0,,pending,0.0005968083107095696,"[""overthinking"", ""experiencing emotion"", ""personally"", ""concern oneself with"", ""grouping things mentally"", ""thoughts""]"
kims,kims,kims,heldout,2,uniform,True,Q6,"I can easily put my beliefs, opinions, and expectations into words.",0.9281460692885009,-0.5431304502720173,-0.02926860139564047,30,0.03333333333333333,0,0,0,0,,pending,0.0005968083107095696,"[""overthinking"", ""experiencing emotion"", ""personally"", ""concern oneself with"", ""grouping things mentally"", ""thoughts""]"
kims,kims,kims,heldout,2,uniform,True,Q18,I have trouble thinking of the right words to express how I feel about things.,0.9435279080689721,-0.42627589683956507,-0.013886762615201387,15,0.06666666666666667,0,0,0,0,,pending,0.0005968083107095696,"[""overthinking"", ""experiencing emotion"", ""personally"", ""concern oneself with"", ""grouping things mentally"", ""thoughts""]"
kims,kims,kims,heldout,2,uniform,True,Q34,My natural tendency is to put my experiences into words.,0.930988366364967,-0.494310280586122,-0.026426304319180027,28,0.03571428571428571,0,0,0,0,,pending,0.0005968083107095696,"[""overthinking"", ""experiencing emotion"", ""personally"", ""concern oneself with"", ""grouping things mentally"", ""thoughts""]"
kims,kims,kims,heldout,2,uniform,True,Q3,"When I do things, my mind wanders off and I'm easily distracted.",0.9413113067577221,-0.2051331760624126,-0.016103363926446623,18,0.05555555555555555,0,0,0,0,,pending,0.0005968083107095696,"[""overthinking"", ""experiencing emotion"", ""personally"", ""concern oneself with"", ""grouping things mentally"", ""thoughts""]"
kims,kims,kims,heldout,2,uniform,True,Q23,"I don't pay attention to what I'm doing because I'm daydreaming, worrying, or otherwise distracted.",0.939579918206169,-0.09480675366362445,-0.017834752477996263,20,0.05,0,0,0,0,,pending,0.0005968083107095696,"[""overthinking"", ""experiencing emotion"", ""personally"", ""concern oneself with"", ""grouping things mentally"", ""thoughts""]"
kims,kims,kims,heldout,2,uniform,True,Q21,"I pay attention to sensations, such as the wind in my hair or sun on my face",0.933774671861589,-0.1531396379637508,-0.023639998822564068,25,0.04,0,0,0,0,,pending,0.0005968083107095696,"[""overthinking"", ""experiencing emotion"", ""personally"", ""concern oneself with"", ""grouping things mentally"", ""thoughts""]"
kims,kims,kims,heldout,3,core,True,Q25,"I pay attention to sounds, such as clocks ticking, birds chirping, or cars passing.",0.9222650157485541,0.28668498502224554,-0.0361614733619503,19,0.05263157894736842,0,0,1,0,,pending,0.0005979168295879189,"[""experiencing emotion"", ""being aware"", ""senses"", ""physical sensation"", ""paying attention to"", ""mind and body""]"
kims,kims,kims,heldout,3,core,True,Q39,I notice when my moods begin to change.,0.942732782550728,0.16592571140656018,-0.018961150842169427,8,0.125,0,0,1,0,,pending,0.0005979168295879189,"[""experiencing emotion"", ""being aware"", ""physical sensation"", ""senses"", ""mind and body"", ""awareness""]"
kims,kims,kims,heldout,3,core,True,Q27,"When I'm doing chores, such as cleaning or laundry, I tend to daydream or think of other things.",0.9219100814086721,0.28030872374553506,-0.03488197280149852,8,0.125,0,0,0,0,,pending,0.0005979168295879189,"[""procrastinating"", ""become distracted"", ""overthinking"", ""procrastinations"", ""daydreaming"", ""absent mindedness""]"
kims,kims,kims,heldout,3,core,True,Q31,I tend to do several things at once rather than focusing on one thing at a time.,0.9216382194169804,0.1353858056549997,-0.0337915025389488,7,0.14285714285714285,0,0,0,0,,pending,0.0005979168295879189,"[""procrastinating"", ""become distracted"", ""procrastinations"", ""overthinking"", ""daydreaming"", ""inattentiveness""]"
kims,kims,kims,heldout,3,core,True,Q8,I tend to evaluate whether my perceptions are right or wrong.,0.9251864552822674,0.056480903817437,-0.05181834257250029,8,0.125,0,0,1,0,,pending,0.0005979168295879189,"[""overthinking"", ""disturbed thought process"", ""bad feelings"", ""self criticism"", ""thinking too much"", ""judging myers briggs""]"
kims,kims,kims,heldout,3,core,True,Q12,I tell myself that I shouldn't be feeling the way I'm feeling.,0.9609126909631438,0.5688203846232979,-0.02066678895818752,6,0.16666666666666666,0,0,0,0,,pending,0.0005979168295879189,"[""overthinking"", ""disturbed thought process"", ""self criticism"", ""feeling bad"", ""thinking too much"", ""thoughts""]"
kims,kims,kims,heldout,3,core,True,Q24,I tend to make judgments about how worthwhile or worthless my experiences are.,0.9172432060650574,0.14602952871609598,-0.06384017838568001,11,0.09090909090909091,0,0,0,0,,pending,0.0005979168295879189,"[""overthinking"", ""disturbed thought process"", ""self criticism"", ""bad feelings"", ""feeling bad"", ""thinking too much""]"
kims,kims,kims,heldout,3,core,True,Q36,I disapprove of myself when I have irrational ideas.,0.9460385380450357,0.4418046097403997,-0.03524718827189022,7,0.14285714285714285,0,0,0,0,,pending,0.0005979168295879189,"[""overthinking"", ""disturbed thought process"", ""self criticism"", ""feeling bad"", ""thoughts"", ""thinking too much""]"
kims,kims,kims,heldout,3,raw_correlation,True,Q25,"I pay attention to sounds, such as clocks ticking, birds chirping, or cars passing.",0.9230949024334041,0.27750291903018165,-0.03502475161080554,28,0.03571428571428571,0,0,1,0,,pending,0.0005979168295879189,"[""experiencing emotion"", ""being aware"", ""senses"", ""personally"", ""perceptivity"", ""sense of smell""]"
kims,kims,kims,heldout,3,raw_correlation,True,Q39,I notice when my moods begin to change.,0.9421005761243532,0.16355432868814512,-0.0230248374262374,9,0.1111111111111111,0,0,1,0,,pending,0.0005979168295879189,"[""experiencing emotion"", ""being aware"", ""personally"", ""consciously"", ""contemplatively"", ""thoughts""]"
kims,kims,kims,heldout,3,raw_correlation,True,Q27,"When I'm doing chores, such as cleaning or laundry, I tend to daydream or think of other things.",0.9312829834248343,0.29630342745966065,-0.029318849878239184,16,0.0625,0,0,1,0,,pending,0.0005979168295879189,"[""overthinking"", ""procrastinations"", ""thinking too much"", ""grouping things mentally"", ""disturbed thought process"", ""slip one's mind""]"
kims,kims,kims,heldout,3,raw_correlation,True,Q31,I tend to do several things at once rather than focusing on one thing at a time.,0.9367202032828419,-0.005017770967032199,-0.023799258130406065,15,0.06666666666666667,0,0,1,0,,pending,0.0005979168295879189,"[""overthinking"", ""procrastinations"", ""thinking too much"", ""grouping things mentally"", ""disturbed thought process"", ""experiencing emotion""]"
kims,kims,kims,heldout,3,raw_correlation,True,Q8,I tend to evaluate whether my perceptions are right or wrong.,0.9439441446774124,0.21093200299925993,-0.022431024406061928,13,0.07692307692307693,0,0,1,0,,pending,0.0005979168295879189,"[""experiencing emotion"", ""thoughts"", ""overthinking"", ""concern oneself with"", ""personally"", ""being aware""]"
kims,kims,kims,heldout,3,raw_correlation,True,Q12,I tell myself that I shouldn't be feeling the way I'm feeling.,0.9598686491013344,0.5420298723703936,-0.014272236930085724,5,0.2,0,1,1,0,,pending,0.0005979168295879189,"[""overthinking"", ""thinking too much"", ""disturbed thought process"", ""procrastinations"", ""thoughts"", ""self criticism""]"
kims,kims,kims,heldout,3,raw_correlation,True,Q24,I tend to make judgments about how worthwhile or worthless my experiences are.,0.9289369261359689,0.10811625663800992,-0.044146279317448744,17,0.058823529411764705,0,0,1,0,,pending,0.0005979168295879189,"[""overthinking"", ""disturbed thought process"", ""thinking too much"", ""procrastinations"", ""thoughts"", ""experiencing emotion""]"
kims,kims,kims,heldout,3,raw_correlation,True,Q36,I disapprove of myself when I have irrational ideas.,0.9467830877179558,0.3993220447967824,-0.026935644677541837,8,0.125,0,0,1,0,,pending,0.0005979168295879189,"[""overthinking"", ""thinking too much"", ""disturbed thought process"", ""procrastinations"", ""thoughts"", ""experiencing emotion""]"
kims,kims,kims,heldout,3,uniform,True,Q25,"I pay attention to sounds, such as clocks ticking, birds chirping, or cars passing.",0.9134376651252408,-0.20605100040401644,-0.04450689396213925,37,0.02702702702702703,0,0,0,0,,pending,0.0005979168295879189,"[""experiencing emotion"", ""overthinking"", ""thoughts"", ""personally"", ""consciously"", ""concern oneself with""]"
kims,kims,kims,heldout,3,uniform,True,Q39,I notice when my moods begin to change.,0.9384103644981221,-0.2449673424675968,-0.019534194589309606,20,0.05,0,0,0,0,,pending,0.0005979168295879189,"[""experiencing emotion"", ""overthinking"", ""thoughts"", ""personally"", ""consciously"", ""concern oneself with""]"
kims,kims,kims,heldout,3,uniform,True,Q27,"When I'm doing chores, such as cleaning or laundry, I tend to daydream or think of other things.",0.9208707285465472,-0.27368834978315865,-0.03707383054084856,36,0.027777777777777776,0,0,0,0,,pending,0.0005979168295879189,"[""experiencing emotion"", ""overthinking"", ""thoughts"", ""personally"", ""consciously"", ""concern oneself with""]"
kims,kims,kims,heldout,3,uniform,True,Q31,I tend to do several things at once rather than focusing on one thing at a time.,0.9429810342776607,-0.15078969418988672,-0.01496352480978047,14,0.07142857142857142,0,0,0,0,,pending,0.0005979168295879189,"[""experiencing emotion"", ""overthinking"", ""thoughts"", ""personally"", ""consciously"", ""concern oneself with""]"
kims,kims,kims,heldout,3,uniform,True,Q8,I tend to evaluate whether my perceptions are right or wrong.,0.9360336488638555,-0.45843055712230263,-0.021910910223571167,25,0.04,0,0,0,0,,pending,0.0005979168295879189,"[""experiencing emotion"", ""overthinking"", ""thoughts"", ""personally"", ""consciously"", ""concern oneself with""]"
kims,kims,kims,heldout,3,uniform,True,Q12,I tell myself that I shouldn't be feeling the way I'm feeling.,0.9403402331697049,-0.2780493222363498,-0.017604325917730757,18,0.05555555555555555,0,0,0,0,,pending,0.0005979168295879189,"[""experiencing emotion"", ""overthinking"", ""thoughts"", ""personally"", ""consciously"", ""concern oneself with""]"
kims,kims,kims,heldout,3,uniform,True,Q24,I tend to make judgments about how worthwhile or worthless my experiences are.,0.9259390755709929,-0.5249513096501004,-0.03200548351641308,32,0.03125,0,0,0,0,,pending,0.0005979168295879189,"[""experiencing emotion"", ""overthinking"", ""thoughts"", ""personally"", ""consciously"", ""concern oneself with""]"
kims,kims,kims,heldout,3,uniform,True,Q36,I disapprove of myself when I have irrational ideas.,0.9314356257099196,-0.40901313699890585,-0.026508933377497823,30,0.03333333333333333,0,0,0,0,,pending,0.0005979168295879189,"[""experiencing emotion"", ""overthinking"", ""thoughts"", ""personally"", ""consciously"", ""concern oneself with""]"
kims,kims,kims,heldout,4,core,True,Q9,"When I'm walking, I deliberately notice the sensations of my body moving.",0.9482600995031353,0.33445290966891067,-0.00803111506691101,7,0.14285714285714285,0,0,0,0,,pending,0.0005804250256919922,"[""being aware"", ""experiencing emotion"", ""paying attention to"", ""senses"", ""heart rate increases"", ""mindfulness""]"
kims,kims,kims,heldout,4,core,True,Q33,"I notice visual elements in art or nature, such as colors, shapes, textures, or patterns of light and shadow.",0.9148747760153353,0.2528966341881874,-0.04021903242009672,23,0.043478260869565216,0,0,0,0,,pending,0.0005804250256919922,"[""being aware"", ""senses"", ""experiencing emotion"", ""paying attention to"", ""mindfulness"", ""bodily functions""]"
kims,kims,kims,heldout,4,core,True,Q37,I pay attention to how my emotions affect my thoughts and behavior.,0.955310988204737,0.25157137976620847,-0.000323372733012639,3,0.3333333333333333,0,1,1,0,,pending,0.0005804250256919922,"[""being aware"", ""experiencing emotion"", ""senses"", ""paying attention to"", ""heart rate increases"", ""mindfulness""]"
kims,kims,kims,heldout,4,core,True,Q10,"I'm good at thinking of words to express my perceptions, such as how things taste, smell, or sound.",0.9305979068619207,0.2969820920073828,-0.0402365294137067,6,0.16666666666666666,0,0,1,0,,pending,0.0005804250256919922,"[""put into words"", ""expressing feelings"", ""explain oneself"", ""comprehends"", ""good words"", ""comprehendingly""]"
kims,kims,kims,heldout,4,core,True,Q14,It's hard for me to find the words to describe what I'm thinking.,0.9213322209181433,0.25305854000023753,-0.0056211527694558505,3,0.3333333333333333,0,1,1,0,,pending,0.0005804250256919922,"[""expressing feelings"", ""being in"", ""explain oneself"", ""feeling nervous"", ""inexpressively"", ""thoughts""]"
kims,kims,kims,heldout,4,core,True,Q15,"When I'm reading, I focus all my attention on what I'm reading.",0.8923666426976196,0.09755053079917396,-0.026010590421418622,8,0.125,0,0,1,0,,pending,0.0005804250256919922,"[""hyperactively"", ""concentrate on"", ""conscious activity"", ""procrastinates"", ""with undivided attention"", ""devote oneself""]"
kims,kims,kims,heldout,4,core,True,Q35,"When I'm working on something, part of my mind is occupied with other topics, such as what I'll be doing later, or things I'd rather be doing.",0.9194808853618005,0.24981286374635556,-0.042602573028991175,8,0.125,0,0,1,0,,pending,0.0005804250256919922,"[""daydreaming"", ""procrastinates"", ""become distracted"", ""overthinking"", ""procrastinations"", ""inattentiveness""]"
kims,kims,kims,heldout,4,raw_correlation,True,Q9,"When I'm walking, I deliberately notice the sensations of my body moving.",0.9515079024043898,0.3592995171259108,-0.007068968249628438,5,0.2,0,1,1,0,,pending,0.0005804250256919922,"[""experiencing emotion"", ""being aware"", ""personally"", ""paying attention to"", ""contemplatively"", ""mindfulness""]"
kims,kims,kims,heldout,4,raw_correlation,True,Q33,"I notice visual elements in art or nature, such as colors, shapes, textures, or patterns of light and shadow.",0.9184675519029848,0.2651837957548399,-0.03913225338830706,34,0.029411764705882353,0,0,1,0,,pending,0.0005804250256919922,"[""experiencing emotion"", ""being aware"", ""personally"", ""senses"", ""paying attention to"", ""contemplatively""]"
kims,kims,kims,heldout,4,raw_correlation,True,Q37,I pay attention to how my emotions affect my thoughts and behavior.,0.9624552926774226,0.3270595422923036,0.009625229585159323,1,1.0,1,1,1,1,,pending,0.0005804250256919922,"[""experiencing emotion"", ""being aware"", ""personally"", ""contemplatively"", ""perceived"", ""mood thought""]"
kims,kims,kims,heldout,4,raw_correlation,True,Q10,"I'm good at thinking of words to express my perceptions, such as how things taste, smell, or sound.",0.9457724258716329,0.20769222661288922,-0.013819588542683392,6,0.16666666666666666,0,0,1,0,,pending,0.0005804250256919922,"[""experiencing emotion"", ""personally"", ""being aware"", ""expressing feelings"", ""contemplatively"", ""thoughts""]"
kims,kims,kims,heldout,4,raw_correlation,True,Q14,It's hard for me to find the words to describe what I'm thinking.,0.9424562341840396,0.3946310762198646,-0.022202149727268305,12,0.08333333333333333,0,0,1,0,,pending,0.0005804250256919922,"[""overthinking"", ""thinking too much"", ""procrastinations"", ""experiencing emotion"", ""explain oneself"", ""feeling inferior""]"
kims,kims,kims,heldout,4,raw_correlation,True,Q15,"When I'm reading, I focus all my attention on what I'm reading.",0.9359818874283111,0.3420018112999655,-0.028009836401518995,14,0.07142857142857142,0,0,1,0,,pending,0.0005804250256919922,"[""experiencing emotion"", ""consciously"", ""overthinking"", ""contemplatively"", ""personally"", ""paying attention""]"
kims,kims,kims,heldout,4,raw_correlation,True,Q35,"When I'm working on something, part of my mind is occupied with other topics, such as what I'll be doing later, or things I'd rather be doing.",0.9222181241931492,0.1438168226702371,-0.04044681772332248,25,0.04,0,0,1,0,,pending,0.0005804250256919922,"[""overthinking"", ""procrastinations"", ""thinking too much"", ""grouping things mentally"", ""feel discouraged"", ""sort oneself out""]"
kims,kims,kims,heldout,4,uniform,True,Q9,"When I'm walking, I deliberately notice the sensations of my body moving.",0.9407868708170272,-0.3289029482463658,-0.01593941946830446,19,0.05263157894736842,0,0,0,0,,pending,0.0005804250256919922,"[""overthinking"", ""experiencing emotion"", ""concern oneself with"", ""personally"", ""procrastinations"", ""consciously""]"
kims,kims,kims,heldout,4,uniform,True,Q33,"I notice visual elements in art or nature, such as colors, shapes, textures, or patterns of light and shadow.",0.9052343013470756,-0.5785705052350438,-0.05149198893818263,39,0.02564102564102564,0,0,0,0,,pending,0.0005804250256919922,"[""overthinking"", ""experiencing emotion"", ""concern oneself with"", ""personally"", ""procrastinations"", ""consciously""]"
kims,kims,kims,heldout,4,uniform,True,Q37,I pay attention to how my emotions affect my thoughts and behavior.,0.956726290285365,-0.09171060388897745,0.0026400200239771188,1,1.0,1,1,0,1,,pending,0.0005804250256919922,"[""overthinking"", ""experiencing emotion"", ""concern oneself with"", ""personally"", ""procrastinations"", ""consciously""]"
kims,kims,kims,heldout,4,uniform,True,Q10,"I'm good at thinking of words to express my perceptions, such as how things taste, smell, or sound.",0.9394915201359832,-0.4342101161251525,-0.017234770149346046,20,0.05,0,0,1,0,,pending,0.0005804250256919922,"[""overthinking"", ""experiencing emotion"", ""concern oneself with"", ""personally"", ""procrastinations"", ""consciously""]"
kims,kims,kims,heldout,4,uniform,True,Q14,It's hard for me to find the words to describe what I'm thinking.,0.9304634560215287,-0.08639793606491095,-0.02626283426378173,30,0.03333333333333333,0,0,0,0,,pending,0.0005804250256919922,"[""overthinking"", ""experiencing emotion"", ""concern oneself with"", ""personally"", ""procrastinations"", ""consciously""]"
kims,kims,kims,heldout,4,uniform,True,Q15,"When I'm reading, I focus all my attention on what I'm reading.",0.9230784832046355,-0.37066867455325647,-0.03364780708065962,35,0.02857142857142857,0,0,0,0,,pending,0.0005804250256919922,"[""overthinking"", ""experiencing emotion"", ""concern oneself with"", ""personally"", ""procrastinations"", ""consciously""]"
kims,kims,kims,heldout,4,uniform,True,Q35,"When I'm working on something, part of my mind is occupied with other topics, such as what I'll be doing later, or things I'd rather be doing.",0.9181978395946031,-0.35616241917316527,-0.038528450690682337,36,0.027777777777777776,0,0,0,0,,pending,0.0005804250256919922,"[""overthinking"", ""experiencing emotion"", ""concern oneself with"", ""personally"", ""procrastinations"", ""consciously""]"
bigfive2__latcon0,bigfive,bigfive2,hierarchy,0,hierarchy_without_latent_constraints,False,E2,I don't talk a lot.,0.9184974232789277,0.16276699567579905,0.005987863791927395,1,1.0,1,1,0,1,,pending,0.0003163819891275944,"[""feel listless"", ""holding back"", ""moderate"", ""without speaking"", ""infrequently"", ""unasterisked""]"
bigfive2__latcon0,bigfive,bigfive2,hierarchy,0,hierarchy_without_latent_constraints,False,E4,I keep in the background.,0.9018354015036163,0.14330657902402374,-0.014481998189256773,12,0.08333333333333333,0,0,0,0,,pending,0.0003163819891275944,"[""feel listless"", ""holding back"", ""monogamous"", ""in"", ""without speaking"", ""uncategorizable""]"
bigfive2__latcon0,bigfive,bigfive2,hierarchy,0,hierarchy_without_latent_constraints,False,E8,I don't like to draw attention to myself.,0.9063709023296774,0.0015744450447291378,-0.011479685528926864,5,0.2,0,1,0,0,,pending,0.0003163819891275944,"[""feel listless"", ""takes time"", ""without speaking"", ""brevities"", ""holding back"", ""in""]"
